mono,mono_index,date_index,tech_index,fruit_index,date,open,payoff_i,tech,timestep,forg_bout,dates.julian,RCI,s1,s2,s3,s4,s5,s6,s7,ps1,ps2,ps3,ps4,ps5,ps6,ps7,ks1,ks2,ks3,ks4,ks5,ks6,ks7,prs1,prs2,prs3,prs4,prs5,prs6,prs7,Yobs1,Yobs2,Yobs3,Yobs4,Yobs5,Yobs6,Yobs7,cos1,cos2,cos3,cos4,cos5,cos6,cos7,Moms1,Moms2,Moms3,Moms4,Moms5,Moms6,Moms7,y1,y2,y3,y4,y5,y6,y7,yob,age,age.c
HE,8,15,2,92,1/8/14,1,0.303413076,BITE AND POP,92,2,360,"BW,IE",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.303413076,0,0,0,0,0,1992,23,14.17391304
HE,8,16,2,104,1/9/14,0,0,BITE AND POP,104,3,361,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,16,1,105,1/9/14,0,0,BACK ATTACK,105,4,361,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,16,4,113,1/9/14,1,0.224499783,CHEW HOLE,113,5,361,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.224499783,0,0,0,1992,23,14.17391304
HE,8,20,2,161,1/13/14,0,0,BITE AND POP,161,6,365,YJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,20,2,168,1/13/14,1,0.239556116,BITE AND POP,168,7,365,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.239556116,0,0,0,0,0,1992,23,14.17391304
HE,8,20,2,177,1/13/14,1,0.255622219,BITE AND POP,177,8,365,JU,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.255622219,0,0,0,0,0,1992,23,14.17391304
HE,8,20,2,178,1/13/14,0,0,BITE AND POP,178,9,365,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,20,2,179,1/13/14,1,0.27295842,BITE AND POP,179,10,365,"LD,MX",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.27295842,0,0,0,0,0,1992,23,14.17391304
HE,8,20,2,180,1/13/14,1,0.27295842,BITE AND POP,180,11,365,"EH,MX",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.27295842,0,0,0,0,0,1992,23,14.17391304
HE,8,21,2,192,1/14/14,0,0,BITE AND POP,192,12,366,YJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,22,2,207,1/15/14,1,0.261189257,BITE AND POP,207,13,367,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.261189257,0,0,0,0,0,1992,23,14.17391304
HE,8,23,2,231,1/16/14,0,0,BITE AND POP,231,14,368,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,23,2,232,1/16/14,0,0,BITE AND POP,232,15,368,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,26,4,312,1/19/14,1,0.186036876,CHEW HOLE,312,16,371,EV,0,0,1,1,0,0,1,0,0,0.303413076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,7.666666667,0,0,7.666666667,0,0,0.333333333,0.023809524,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0.186036876,0,0,0,1992,23,14.17391304
HE,8,27,2,321,1/20/14,0,0,BITE AND POP,321,17,372,,1,0,1,1,0,0,1,0,0,0.303413076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75,0,0,5.75,0.013888889,0,0.25,0.017857143,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,28,2,367,1/21/14,1,0.31465798,BITE AND POP,367,18,373,,1,0,1,1,0,0,1,0,0,0.303413076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,5.75,5.75,0,0,5.75,0.013888889,0,0.25,0.017857143,0,0,0.015625,0,0,0,0,0,0,0,0,0.31465798,0,0,0,0,0,1992,23,14.17391304
HE,8,31,2,421,1/24/14,1,0.223347057,BITE AND POP,421,19,376,YJ,1,0,1,1,0,0,0,0,0,0.303413076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,0,7.666666667,7.666666667,0,0,0,0.018518519,0,0.333333333,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0.223347057,0,0,0,0,0,1992,23,14.17391304
HE,8,32,1,440,1/25/14,1,0.211139801,BACK ATTACK,440,20,377,BW,1,0,1,1,0,0,0,0,0,0.303413076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,0,7.666666667,7.666666667,0,0,0,0.018518519,0,0.333333333,0.023809524,0,0,0,0,0,0,0,0,0,0,0.211139801,0,0,0,0,0,0,1992,23,14.17391304
HE,8,34,1,481,2/3/14,1,0.271085031,BACK ATTACK,481,21,386,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.027777778,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0.271085031,0,0,0,0,0,0,1992,23,14.17391304
HE,8,34,2,489,2/3/14,1,0.323515453,BITE AND POP,489,22,386,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.027777778,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323515453,0,0,0,0,0,1992,23,14.17391304
HE,8,34,4,490,2/3/14,1,0.229531061,CHEW HOLE,490,23,386,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,11.5,0,0,0,0,0,0.027777778,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229531061,0,0,0,1992,23,14.17391304
HE,8,35,2,525,2/4/14,0,0,BITE AND POP,525,24,387,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,35,2,526,2/4/14,1,0.219089333,BITE AND POP,526,25,387,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219089333,0,0,0,0,0,1992,23,14.17391304
HE,8,35,2,533,2/4/14,1,0.185877152,BITE AND POP,533,26,387,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185877152,0,0,0,0,0,1992,23,14.17391304
HE,8,35,1,534,2/4/14,0,0,BACK ATTACK,534,27,387,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,35,2,535,2/4/14,1,0.31465798,BITE AND POP,535,28,387,"LT,MX",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31465798,0,0,0,0,0,1992,23,14.17391304
HE,8,37,1,566,2/6/14,1,0.250690398,BACK ATTACK,566,29,389,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.250690398,0,0,0,0,0,0,1992,23,14.17391304
HE,8,37,2,580,2/6/14,1,0.225692021,BITE AND POP,580,30,389,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225692021,0,0,0,0,0,1992,23,14.17391304
HE,8,37,1,581,2/6/14,1,0.291206676,BACK ATTACK,581,31,389,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.291206676,0,0,0,0,0,0,1992,23,14.17391304
HE,8,38,2,599,2/7/14,1,0.910239227,BITE AND POP,599,32,390,,0,1,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,15.33333333,0,0,0,0,0,0.018518519,0.044642857,0,0,0,0,0,0,0,0,0,0,0,0,0.910239227,0,0,0,0,0,1992,23,14.17391304
HE,8,38,2,600,2/7/14,1,0.220623949,BITE AND POP,600,33,390,,0,1,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,15.33333333,0,0,0,0,0,0.018518519,0.044642857,0,0,0,0,0,0,0,0,0,0,0,0,0.220623949,0,0,0,0,0,1992,23,14.17391304
HE,8,38,2,604,2/7/14,1,0.253084869,BITE AND POP,604,34,390,,0,1,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,15.33333333,0,0,0,0,0,0.018518519,0.044642857,0,0,0,0,0,0,0,0,0,0,0,0,0.253084869,0,0,0,0,0,1992,23,14.17391304
HE,8,43,2,691,2/12/14,1,0.333808201,BITE AND POP,691,35,395,,0,0,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.066964286,0,0,0,0,0,0,0,0,0,0,0,0,0.333808201,0,0,0,0,0,1992,23,14.17391304
HE,8,43,2,692,2/12/14,1,0.247337947,BITE AND POP,692,36,395,,0,0,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.066964286,0,0,0,0,0,0,0,0,0,0,0,0,0.247337947,0,0,0,0,0,1992,23,14.17391304
HE,8,44,1,705,2/13/14,1,0.163157417,BACK ATTACK,705,37,396,"JU,EV",0,0,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.066964286,0,0,0,0,0,0,0,0,0,0,0,0.163157417,0,0,0,0,0,0,1992,23,14.17391304
HE,8,45,3,736,2/14/14,1,0.247337947,CANINE SEAM,736,38,397,LD,0,0,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.066964286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247337947,0,0,0,0,1992,23,14.17391304
HE,8,47,1,784,2/17/14,0,0,BACK ATTACK,784,39,400,,0,0,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.066964286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,47,2,785,2/17/14,1,0.201782667,BITE AND POP,785,40,400,,0,0,2,0,0,0,0,0,0,0.356814942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.066964286,0,0,0,0,0,0,0,0,0,0,0,0,0.201782667,0,0,0,0,0,1992,23,14.17391304
HE,8,51,1,833,12/22/14,1,0.20038343,BACK ATTACK,833,41,708,MX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20038343,0,0,0,0,0,0,1992,23,14.17391304
HE,8,52,4,844,12/28/14,0,0,CHEW HOLE,844,42,714,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,55,2,887,1/9/15,1,0.211139802,BITE AND POP,887,43,726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211139802,0,0,0,0,0,1992,23,14.17391304
HE,8,56,1,917,1/10/15,1,0.172895959,BACK ATTACK,917,44,727,"GW,xxbaby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172895959,0,0,0,0,0,0,1992,23,14.17391304
HE,8,57,1,930,1/11/15,1,0.151055731,BACK ATTACK,930,45,728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151055731,0,0,0,0,0,0,1992,23,14.17391304
HE,8,57,1,931,1/11/15,0,0,BACK ATTACK,931,46,728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,59,2,964,1/13/15,1,0.378923182,BITE AND POP,964,47,730,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378923182,0,0,0,0,0,1992,23,14.17391304
HE,8,59,2,965,1/13/15,1,0.294014104,BITE AND POP,965,48,730,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294014104,0,0,0,0,0,1992,23,14.17391304
HE,8,59,2,974,1/13/15,0,0,BITE AND POP,974,49,730,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,23,14.17391304
HE,8,60,4,986,1/14/15,1,0.183164088,CHEW HOLE,986,50,731,EQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183164088,0,0,0,1992,23,14.17391304
HE,8,60,2,996,1/14/15,1,0.417032391,BITE AND POP,996,51,731,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417032391,0,0,0,0,0,1992,23,14.17391304
HE,8,60,2,997,1/14/15,1,0.31465798,BITE AND POP,997,52,731,BW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31465798,0,0,0,0,0,1992,23,14.17391304
HE,8,61,1,1008,1/21/15,1,0.189279091,BACK ATTACK,1008,53,738,RK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189279091,0,0,0,0,0,0,1992,23,14.17391304
HE,8,61,1,1009,1/21/15,1,0.189279091,BACK ATTACK,1009,54,738,RK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189279091,0,0,0,0,0,0,1992,23,14.17391304
HE,8,62,2,1027,1/22/15,1,0.226926188,BITE AND POP,1027,55,739,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226926188,0,0,0,0,0,1992,23,14.17391304
HE,8,62,1,1029,1/22/15,1,0.181111487,BACK ATTACK,1029,56,739,EQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181111487,0,0,0,0,0,0,1992,23,14.17391304
HE,8,62,1,1030,1/22/15,1,0.27108503,BACK ATTACK,1030,57,739,"LT,LD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27108503,0,0,0,0,0,0,1992,23,14.17391304
HE,8,65,2,1097,1/25/15,1,0.233075272,BITE AND POP,1097,58,742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233075272,0,0,0,0,0,1992,23,14.17391304
HE,8,65,4,1098,1/25/15,1,0.148858153,CHEW HOLE,1098,59,742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148858153,0,0,0,1992,23,14.17391304
HE,8,66,2,1123,1/26/15,1,0.621334935,BITE AND POP,1123,60,743,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621334935,0,0,0,0,0,1992,23,14.17391304
HE,8,68,1,1190,2/8/15,1,0.211931809,BACK ATTACK,1190,61,756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211931809,0,0,0,0,0,0,1992,23,14.17391304
HE,8,69,4,1197,2/9/15,1,0.194711691,CHEW HOLE,1197,62,757,"RK,HF,WZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194711691,0,0,0,1992,23,14.17391304
HE,8,69,1,1203,2/9/15,1,0.208877645,BACK ATTACK,1203,63,757,HF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208877645,0,0,0,0,0,0,1992,23,14.17391304
HE,8,70,2,1228,2/10/15,1,0.191756916,BITE AND POP,1228,64,758,YJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191756916,0,0,0,0,0,1992,23,14.17391304
HE,8,70,2,1242,2/10/15,1,0.250690398,BITE AND POP,1242,65,758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250690398,0,0,0,0,0,1992,23,14.17391304
HE,8,71,1,1281,2/11/15,1,0.234594206,BACK ATTACK,1281,66,759,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234594206,0,0,0,0,0,0,1992,23,14.17391304
HE,8,72,1,1308,2/12/15,1,0.229531061,BACK ATTACK,1308,67,760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229531061,0,0,0,0,0,0,1992,23,14.17391304
HE,8,72,1,1309,2/12/15,1,0.241363138,BACK ATTACK,1309,68,760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241363138,0,0,0,0,0,0,1992,23,14.17391304
HE,8,72,4,1319,2/12/15,1,0.231616156,CHEW HOLE,1319,69,760,"WZ,WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231616156,0,0,0,1992,23,14.17391304
HE,8,72,4,1324,2/12/15,1,0.225090817,CHEW HOLE,1324,70,760,"LD,IE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225090817,0,0,0,1992,23,14.17391304
HE,8,73,1,1356,2/13/15,1,0.243257282,BACK ATTACK,1356,71,761,"EV,JU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243257282,0,0,0,0,0,0,1992,23,14.17391304
HE,8,74,3,1404,2/16/15,1,0.243257281,CANINE SEAM,1404,72,764,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243257281,0,0,0,0,1992,23,14.17391304
HE,8,75,1,1430,2/17/15,1,0.225090817,BACK ATTACK,1430,73,765,IE,0,0,0,0,0,0,1,0,0,0,0,0,0,0.210751171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.225090817,0,0,0,0,0,0,1992,23,14.17391304
HE,8,75,1,1431,2/17/15,1,0.206432985,BACK ATTACK,1431,74,765,,0,0,0,0,0,0,1,0,0,0,0,0,0,0.210751171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.206432985,0,0,0,0,0,0,1992,23,14.17391304
IE,9,10,2,58,12/20/13,0,0,BITE AND POP,58,1,341,GW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
IE,9,18,1,131,1/11/14,0,0,BACK ATTACK,131,2,363,,0,1,0,1,0,0,2,0,0.303413076,0,0.176370547,0,0,0.189500704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.5,0,0.010869565,0,0.041666667,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
IE,9,21,2,200,1/14/14,0,0,BITE AND POP,200,3,366,,0,1,0,2,0,0,2,0,0.303413076,0,0.175795286,0,0,0.189500704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.4,0,0.008695652,0,0.066666667,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
IE,9,22,7,205,1/15/14,0,0,SEAM STRIP,205,4,367,,0,1,0,2,0,0,2,0,0.303413076,0,0.175795286,0,0,0.189500704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.4,0,0.008695652,0,0.066666667,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
IE,9,30,4,385,1/23/14,1,0.15228413,CHEW HOLE,385,5,375,RK,0,1,2,2,0,0,1,0,0,0.350269356,0.175795286,0,0,0.204484378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.333333333,0.333333333,0,0,0.166666667,0,0.027777778,0.041666667,0.055555556,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0.15228413,0,0,0,2011,4,-4.826086957
